EnglishName,ScientificName,Introduced,BCR,State,Country,PopulationEstimate,LCL,UCL
Ruffed Grouse,Bonasa umbellus,0,10,MT,USA,,,
Ruffed Grouse,Bonasa umbellus,0,12,MI,USA,,,
Ruffed Grouse,Bonasa umbellus,0,4,YT,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,11,SK,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,6,BC,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,4,BC,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,12,WI,USA,,,
Ruffed Grouse,Bonasa umbellus,0,8,QC,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,9,BC,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,10,AB,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,11,MB,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,14,QC,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,10,ID,USA,,,
Ruffed Grouse,Bonasa umbellus,0,12,MB,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,14,NB,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,14,NS,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,14,ME,USA,,,
Ruffed Grouse,Bonasa umbellus,0,13,ON,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,10,OR,USA,,,
Ruffed Grouse,Bonasa umbellus,0,5,OR,USA,,,
Ruffed Grouse,Bonasa umbellus,0,4,NT,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,14,NY,USA,,,
Ruffed Grouse,Bonasa umbellus,0,8,NL,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,10,WY,USA,,,
Ruffed Grouse,Bonasa umbellus,0,10,WA,USA,,,
Ruffed Grouse,Bonasa umbellus,0,23,WI,USA,,,
Ruffed Grouse,Bonasa umbellus,0,9,ID,USA,,,
Ruffed Grouse,Bonasa umbellus,0,11,AB,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,28,NY,USA,,,
Ruffed Grouse,Bonasa umbellus,0,28,PA,USA,,,
Ruffed Grouse,Bonasa umbellus,0,16,UT,USA,,,
Ruffed Grouse,Bonasa umbellus,0,23,MN,USA,,,
Ruffed Grouse,Bonasa umbellus,0,9,WA,USA,,,
Ruffed Grouse,Bonasa umbellus,0,28,WV,USA,,,
Ruffed Grouse,Bonasa umbellus,0,8,AB,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,11,ND,USA,,,
Ruffed Grouse,Bonasa umbellus,0,13,QC,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,5,WA,USA,,,
Ruffed Grouse,Bonasa umbellus,0,11,MN,USA,,,
Ruffed Grouse,Bonasa umbellus,0,14,VT,USA,,,
Ruffed Grouse,Bonasa umbellus,0,9,NV,USA,,,
Ruffed Grouse,Bonasa umbellus,0,23,MI,USA,,,
Ruffed Grouse,Bonasa umbellus,0,13,NY,USA,,,
Ruffed Grouse,Bonasa umbellus,0,9,OR,USA,,,
Ruffed Grouse,Bonasa umbellus,0,28,VA,USA,,,
Ruffed Grouse,Bonasa umbellus,0,14,NH,USA,,,
Ruffed Grouse,Bonasa umbellus,0,5,CA,USA,,,
Ruffed Grouse,Bonasa umbellus,0,17,SD,USA,,,
Ruffed Grouse,Bonasa umbellus,0,28,NJ,USA,,,
Ruffed Grouse,Bonasa umbellus,0,10,UT,USA,,,
Ruffed Grouse,Bonasa umbellus,0,14,PE,CAN,,,
Ruffed Grouse,Bonasa umbellus,0,14,MA,USA,,,
Ruffed Grouse,Bonasa umbellus,0,17,WY,USA,,,
Ruffed Grouse,Bonasa umbellus,0,28,MD,USA,,,
Ruffed Grouse,Bonasa umbellus,0,28,OH,USA,,,
Ruffed Grouse,Bonasa umbellus,0,29,NC,USA,,,
Ruffed Grouse,Bonasa umbellus,0,30,NH,USA,,,
Ruffed Grouse,Bonasa umbellus,0,16,ID,USA,,,
Ruffed Grouse,Bonasa umbellus,0,9,WY,USA,,,
Ruffed Grouse,Bonasa umbellus,0,30,VT,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,10,WY,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,9,NV,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,10,CO,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,17,WY,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,17,MT,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,9,CA,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,9,OR,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,16,UT,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,9,ID,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,16,CO,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,11,MT,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,10,UT,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,10,ID,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,9,UT,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,16,WY,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,17,SD,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,16,ID,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,17,NE,USA,,,
Greater Sage-Grouse,Centrocercus urophasianus,0,9,WY,USA,,,
Gunnison Sage-Grouse,Centrocercus minimus,0,16,CO,USA,,,
Spruce Grouse,Falcipennis canadensis,0,7,MB,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,8,ON,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,7,QC,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,6,NT,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,7,NL,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,7,NT,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,8,QC,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,12,ON,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,4,YT,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,4,AK,USA,,,
Spruce Grouse,Falcipennis canadensis,0,10,ID,USA,,,
Spruce Grouse,Falcipennis canadensis,0,8,MB,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,8,SK,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,12,QC,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,12,MB,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,7,SK,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,4,NT,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,5,AK,USA,,,
Spruce Grouse,Falcipennis canadensis,0,6,AB,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,8,NL,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,5,BC,CAN,,,
Spruce Grouse,Falcipennis canadensis,0,10,MT,USA,,,
Spruce Grouse,Falcipennis canadensis,0,10,WA,USA,,,
Spruce Grouse,Falcipennis canadensis,0,14,ME,USA,,,
Spruce Grouse,Falcipennis canadensis,0,7,AB,CAN,,,
Willow Ptarmigan,Lagopus lagopus,0,2,AK,USA,5720577.00,1047091.00,13422489.00
Willow Ptarmigan,Lagopus lagopus,0,3,NU,CAN,1950018.00,1950018.00,1950018.00
Willow Ptarmigan,Lagopus lagopus,0,7,MB,CAN,1477233.00,612172.00,2831922.00
Willow Ptarmigan,Lagopus lagopus,0,4,BC,CAN,879664.00,0.00,2823802.00
Willow Ptarmigan,Lagopus lagopus,0,6,NT,CAN,582007.00,75317.00,1477097.00
Willow Ptarmigan,Lagopus lagopus,0,7,ON,CAN,528200.00,528200.00,528200.00
Willow Ptarmigan,Lagopus lagopus,0,3,QC,CAN,469124.00,469124.00,469124.00
Willow Ptarmigan,Lagopus lagopus,0,4,AK,USA,393318.00,29889.00,988139.00
Willow Ptarmigan,Lagopus lagopus,0,3,NT,CAN,379753.00,379753.00,379753.00
Willow Ptarmigan,Lagopus lagopus,0,1,AK,USA,197959.00,36235.00,464481.00
Willow Ptarmigan,Lagopus lagopus,0,4,YT,CAN,89151.00,0.00,293432.00
Willow Ptarmigan,Lagopus lagopus,0,3,AK,USA,88443.00,0.00,278232.00
Willow Ptarmigan,Lagopus lagopus,0,5,AK,USA,13519.00,1112.00,39718.00
Willow Ptarmigan,Lagopus lagopus,0,3,YT,CAN,7936.00,0.00,24963.00
Willow Ptarmigan,Lagopus lagopus,0,6,YT,CAN,3791.00,0.00,12475.00
Willow Ptarmigan,Lagopus lagopus,0,3,MB,CAN,3395.00,3395.00,3395.00
Willow Ptarmigan,Lagopus lagopus,0,5,YT,CAN,343.00,29.00,1006.00
Rock Ptarmigan,Lagopus muta,0,3,NU,CAN,2240168.00,2240168.00,2240168.00
Rock Ptarmigan,Lagopus muta,0,3,QC,CAN,559851.00,559851.00,559851.00
Rock Ptarmigan,Lagopus muta,0,3,NT,CAN,436257.00,436257.00,436257.00
Rock Ptarmigan,Lagopus muta,0,2,AK,USA,371235.00,35714.00,1027060.00
Rock Ptarmigan,Lagopus muta,0,3,AK,USA,204344.00,0.00,707635.00
Rock Ptarmigan,Lagopus muta,0,6,NT,CAN,117543.00,0.00,442867.00
Rock Ptarmigan,Lagopus muta,0,4,YT,CAN,37160.00,0.00,119170.00
Rock Ptarmigan,Lagopus muta,0,1,AK,USA,13064.00,1257.00,36142.00
Rock Ptarmigan,Lagopus muta,0,3,YT,CAN,10927.00,0.00,37838.00
Rock Ptarmigan,Lagopus muta,0,4,NT,CAN,7434.00,0.00,23840.00
Rock Ptarmigan,Lagopus muta,0,4,AK,USA,5431.00,0.00,19598.00
Rock Ptarmigan,Lagopus muta,0,3,NL,CAN,4231.00,4231.00,4231.00
Dusky Grouse,Dendragapus obscurus,0,9,NV,USA,,,
Dusky Grouse,Dendragapus obscurus,0,16,CO,USA,,,
Dusky Grouse,Dendragapus obscurus,0,4,YT,CAN,,,
Dusky Grouse,Dendragapus obscurus,0,10,OR,USA,,,
Dusky Grouse,Dendragapus obscurus,0,10,BC,CAN,,,
Dusky Grouse,Dendragapus obscurus,0,4,NT,CAN,,,
Dusky Grouse,Dendragapus obscurus,0,10,WA,USA,,,
Dusky Grouse,Dendragapus obscurus,0,16,UT,USA,,,
Dusky Grouse,Dendragapus obscurus,0,10,ID,USA,,,
Dusky Grouse,Dendragapus obscurus,0,10,WY,USA,,,
Dusky Grouse,Dendragapus obscurus,0,10,MT,USA,,,
Dusky Grouse,Dendragapus obscurus,0,9,ID,USA,,,
Dusky Grouse,Dendragapus obscurus,0,16,AZ,USA,,,
Dusky Grouse,Dendragapus obscurus,0,9,BC,CAN,,,
Dusky Grouse,Dendragapus obscurus,0,16,WY,USA,,,
Dusky Grouse,Dendragapus obscurus,0,9,WY,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,4,BC,CAN,,,
Sooty Grouse,Dendragapus fuliginosus,0,5,BC,CAN,,,
Sooty Grouse,Dendragapus fuliginosus,0,5,AK,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,5,WA,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,5,OR,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,10,BC,CAN,,,
Sooty Grouse,Dendragapus fuliginosus,0,9,WA,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,9,BC,CAN,,,
Sooty Grouse,Dendragapus fuliginosus,0,15,CA,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,5,CA,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,9,OR,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,15,NV,USA,,,
Sooty Grouse,Dendragapus fuliginosus,0,9,CA,USA,,,
Sharp-tailed Grouse,Tympanuchus phasianellus,0,11,SK,CAN,126145.00,57940.00,242366.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,17,MT,USA,117360.00,40156.00,246678.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,11,ND,USA,113971.00,46619.00,240518.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,11,AB,CAN,61615.00,25056.00,117723.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,17,ND,USA,60010.00,24584.00,122226.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,11,MB,CAN,59549.00,14237.00,130313.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,11,MT,USA,40031.00,13330.00,87702.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,12,MN,USA,27825.00,3187.00,68250.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,17,SD,USA,23800.00,9854.00,48698.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,7,ON,CAN,18688.00,18688.00,18688.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,19,NE,USA,18568.00,4001.00,48275.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,6,MB,CAN,17185.00,5452.00,36886.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,11,MN,USA,16397.00,3286.00,38843.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,10,MT,USA,12117.00,1098.00,32435.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,6,SK,CAN,6905.00,0.00,26162.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,6,NT,CAN,6824.00,0.00,27011.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,12,MB,CAN,5847.00,0.00,20893.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,17,WY,USA,5327.00,175.00,17288.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,11,SD,USA,4618.00,156.00,13013.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,10,BC,CAN,4036.00,0.00,15850.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,6,AB,CAN,3139.00,0.00,12193.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,17,NE,USA,2210.00,915.00,4522.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,12,ON,CAN,1946.00,0.00,6509.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,4,AK,USA,1630.00,0.00,5815.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,18,WY,USA,1259.00,0.00,4828.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,9,ID,USA,1089.00,0.00,4252.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,8,ON,CAN,961.00,0.00,4005.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,12,MI,USA,653.00,0.00,2469.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,10,CO,USA,651.00,0.00,3037.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,9,UT,USA,483.00,0.00,2017.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,12,WI,USA,402.00,0.00,1487.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,18,NE,USA,345.00,0.00,1504.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,13,ON,CAN,262.00,0.00,968.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,7,AB,CAN,63.00,0.00,246.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,19,SD,USA,20.00,5.00,52.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,18,SD,USA,8.00,0.00,33.00
Sharp-tailed Grouse,Tympanuchus phasianellus,0,9,WY,USA,3.00,0.00,10.00
Greater Prairie-Chicken,Tympanuchus cupido,0,19,NE,USA,223419.00,78194.00,496078.00
Greater Prairie-Chicken,Tympanuchus cupido,0,19,KS,USA,45451.00,13707.00,92915.00
Greater Prairie-Chicken,Tympanuchus cupido,0,17,SD,USA,23582.00,2950.00,64993.00
Greater Prairie-Chicken,Tympanuchus cupido,0,22,KS,USA,20722.00,3322.00,50322.00
Greater Prairie-Chicken,Tympanuchus cupido,0,18,CO,USA,14045.00,0.00,47660.00
Greater Prairie-Chicken,Tympanuchus cupido,0,11,MN,USA,10783.00,1108.00,29151.00
Greater Prairie-Chicken,Tympanuchus cupido,0,11,SD,USA,8796.00,0.00,26289.00
Greater Prairie-Chicken,Tympanuchus cupido,0,11,NE,USA,5252.00,0.00,22225.00
Greater Prairie-Chicken,Tympanuchus cupido,0,18,KS,USA,3320.00,0.00,13936.00
Greater Prairie-Chicken,Tympanuchus cupido,0,18,NE,USA,2403.00,0.00,8845.00
Greater Prairie-Chicken,Tympanuchus cupido,0,17,NE,USA,1912.00,240.00,5268.00
Greater Prairie-Chicken,Tympanuchus cupido,0,23,WI,USA,480.00,0.00,2476.00
Greater Prairie-Chicken,Tympanuchus cupido,0,19,SD,USA,194.00,68.00,430.00
Greater Prairie-Chicken,Tympanuchus cupido,0,22,OK,USA,146.00,0.00,615.00
Lesser Prairie-Chicken,Tympanuchus pallidicinctus,0,18,KS,USA,,,
Lesser Prairie-Chicken,Tympanuchus pallidicinctus,0,18,TX,USA,,,
Lesser Prairie-Chicken,Tympanuchus pallidicinctus,0,19,KS,USA,,,
Lesser Prairie-Chicken,Tympanuchus pallidicinctus,0,18,OK,USA,,,
Lesser Prairie-Chicken,Tympanuchus pallidicinctus,0,18,NM,USA,,,
Lesser Prairie-Chicken,Tympanuchus pallidicinctus,0,18,CO,USA,,,
Wild Turkey,Meleagris gallopavo,0,19,KS,USA,,,
Wild Turkey,Meleagris gallopavo,0,19,OK,USA,,,
Wild Turkey,Meleagris gallopavo,0,19,NE,USA,,,
Wild Turkey,Meleagris gallopavo,0,23,WI,USA,,,
Wild Turkey,Meleagris gallopavo,0,32,CA,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,KS,USA,,,
Wild Turkey,Meleagris gallopavo,0,19,TX,USA,,,
Wild Turkey,Meleagris gallopavo,0,21,TX,USA,,,
Wild Turkey,Meleagris gallopavo,0,20,TX,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,MO,USA,,,
Wild Turkey,Meleagris gallopavo,0,23,MI,USA,,,
Wild Turkey,Meleagris gallopavo,0,13,ON,CAN,,,
Wild Turkey,Meleagris gallopavo,0,17,SD,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,IA,USA,,,
Wild Turkey,Meleagris gallopavo,0,12,MI,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,KY,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,PA,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,MO,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,TN,USA,,,
Wild Turkey,Meleagris gallopavo,0,23,MN,USA,,,
Wild Turkey,Meleagris gallopavo,0,17,MT,USA,,,
Wild Turkey,Meleagris gallopavo,0,17,ND,USA,,,
Wild Turkey,Meleagris gallopavo,0,17,WY,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,IL,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,NE,USA,,,
Wild Turkey,Meleagris gallopavo,0,36,TX,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,NC,USA,,,
Wild Turkey,Meleagris gallopavo,0,11,NE,USA,,,
Wild Turkey,Meleagris gallopavo,0,13,NY,USA,,,
Wild Turkey,Meleagris gallopavo,0,11,ND,USA,,,
Wild Turkey,Meleagris gallopavo,0,37,TX,USA,,,
Wild Turkey,Meleagris gallopavo,0,18,NE,USA,,,
Wild Turkey,Meleagris gallopavo,0,31,FL,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,SC,USA,,,
Wild Turkey,Meleagris gallopavo,0,16,CO,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,NY,USA,,,
Wild Turkey,Meleagris gallopavo,0,35,TX,USA,,,
Wild Turkey,Meleagris gallopavo,0,11,MB,CAN,,,
Wild Turkey,Meleagris gallopavo,0,5,OR,USA,,,
Wild Turkey,Meleagris gallopavo,0,10,ID,USA,,,
Wild Turkey,Meleagris gallopavo,0,12,WI,USA,,,
Wild Turkey,Meleagris gallopavo,0,11,SD,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,WV,USA,,,
Wild Turkey,Meleagris gallopavo,0,14,ME,USA,,,
Wild Turkey,Meleagris gallopavo,0,12,ON,CAN,,,
Wild Turkey,Meleagris gallopavo,0,27,MS,USA,,,
Wild Turkey,Meleagris gallopavo,0,10,MT,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,AL,USA,,,
Wild Turkey,Meleagris gallopavo,0,21,OK,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,GA,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,FL,USA,,,
Wild Turkey,Meleagris gallopavo,0,35,NM,USA,,,
Wild Turkey,Meleagris gallopavo,0,5,CA,USA,,,
Wild Turkey,Meleagris gallopavo,0,10,WA,USA,,,
Wild Turkey,Meleagris gallopavo,0,18,CO,USA,,,
Wild Turkey,Meleagris gallopavo,0,12,MN,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,NJ,USA,,,
Wild Turkey,Meleagris gallopavo,0,29,SC,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,IN,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,MN,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,TN,USA,,,
Wild Turkey,Meleagris gallopavo,0,16,UT,USA,,,
Wild Turkey,Meleagris gallopavo,0,12,QC,CAN,,,
Wild Turkey,Meleagris gallopavo,0,28,OH,USA,,,
Wild Turkey,Meleagris gallopavo,0,34,AZ,USA,,,
Wild Turkey,Meleagris gallopavo,0,29,VA,USA,,,
Wild Turkey,Meleagris gallopavo,0,11,MT,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,KY,USA,,,
Wild Turkey,Meleagris gallopavo,0,13,OH,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,MD,USA,,,
Wild Turkey,Meleagris gallopavo,0,23,IN,USA,,,
Wild Turkey,Meleagris gallopavo,0,14,NH,USA,,,
Wild Turkey,Meleagris gallopavo,0,18,TX,USA,,,
Wild Turkey,Meleagris gallopavo,0,16,NM,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,AL,USA,,,
Wild Turkey,Meleagris gallopavo,0,11,MN,USA,,,
Wild Turkey,Meleagris gallopavo,0,14,NY,USA,,,
Wild Turkey,Meleagris gallopavo,0,29,NC,USA,,,
Wild Turkey,Meleagris gallopavo,0,29,GA,USA,,,
Wild Turkey,Meleagris gallopavo,0,25,OK,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,NC,USA,,,
Wild Turkey,Meleagris gallopavo,0,9,OR,USA,,,
Wild Turkey,Meleagris gallopavo,0,18,NM,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,TN,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,VA,USA,,,
Wild Turkey,Meleagris gallopavo,0,9,WA,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,IL,USA,,,
Wild Turkey,Meleagris gallopavo,0,14,VT,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,MA,USA,,,
Wild Turkey,Meleagris gallopavo,0,34,NM,USA,,,
Wild Turkey,Meleagris gallopavo,0,14,QC,CAN,,,
Wild Turkey,Meleagris gallopavo,0,10,OR,USA,,,
Wild Turkey,Meleagris gallopavo,0,25,AR,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,AR,USA,,,
Wild Turkey,Meleagris gallopavo,0,15,CA,USA,,,
Wild Turkey,Meleagris gallopavo,0,10,WY,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,VA,USA,,,
Wild Turkey,Meleagris gallopavo,0,13,PA,USA,,,
Wild Turkey,Meleagris gallopavo,0,25,LA,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,VA,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,CT,USA,,,
Wild Turkey,Meleagris gallopavo,0,18,OK,USA,,,
Wild Turkey,Meleagris gallopavo,0,19,SD,USA,,,
Wild Turkey,Meleagris gallopavo,0,10,BC,CAN,,,
Wild Turkey,Meleagris gallopavo,0,22,OH,USA,,,
Wild Turkey,Meleagris gallopavo,0,23,IL,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,GA,USA,,,
Wild Turkey,Meleagris gallopavo,0,18,KS,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,OK,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,IN,USA,,,
Wild Turkey,Meleagris gallopavo,0,14,CT,USA,,,
Wild Turkey,Meleagris gallopavo,0,14,MA,USA,,,
Wild Turkey,Meleagris gallopavo,0,9,ID,USA,,,
Wild Turkey,Meleagris gallopavo,0,13,QC,CAN,,,
Wild Turkey,Meleagris gallopavo,0,26,MS,USA,,,
Wild Turkey,Meleagris gallopavo,0,23,IA,USA,,,
Wild Turkey,Meleagris gallopavo,0,29,AL,USA,,,
Wild Turkey,Meleagris gallopavo,0,29,NJ,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,NH,USA,,,
Wild Turkey,Meleagris gallopavo,0,25,TX,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,LA,USA,,,
Wild Turkey,Meleagris gallopavo,0,16,AZ,USA,,,
Wild Turkey,Meleagris gallopavo,0,18,SD,USA,,,
Wild Turkey,Meleagris gallopavo,0,16,WY,USA,,,
Wild Turkey,Meleagris gallopavo,0,26,AR,USA,,,
Wild Turkey,Meleagris gallopavo,0,27,KY,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,OH,USA,,,
Wild Turkey,Meleagris gallopavo,0,11,SK,CAN,,,
Wild Turkey,Meleagris gallopavo,0,28,NJ,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,MD,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,AL,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,WI,USA,,,
Wild Turkey,Meleagris gallopavo,0,26,LA,USA,,,
Wild Turkey,Meleagris gallopavo,0,18,WY,USA,,,
Wild Turkey,Meleagris gallopavo,0,5,WA,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,NY,USA,,,
Wild Turkey,Meleagris gallopavo,0,33,CA,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,RI,USA,,,
Wild Turkey,Meleagris gallopavo,0,13,VT,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,DE,USA,,,
Wild Turkey,Meleagris gallopavo,0,22,MI,USA,,,
Wild Turkey,Meleagris gallopavo,0,11,IA,USA,,,
Wild Turkey,Meleagris gallopavo,0,6,MB,CAN,,,
Wild Turkey,Meleagris gallopavo,0,14,NB,CAN,,,
Wild Turkey,Meleagris gallopavo,0,28,SC,USA,,,
Wild Turkey,Meleagris gallopavo,0,17,NE,USA,,,
Wild Turkey,Meleagris gallopavo,0,26,TN,USA,,,
Wild Turkey,Meleagris gallopavo,0,12,MB,CAN,,,
Wild Turkey,Meleagris gallopavo,0,30,ME,USA,,,
Wild Turkey,Meleagris gallopavo,0,35,AZ,USA,,,
Wild Turkey,Meleagris gallopavo,0,9,UT,USA,,,
Wild Turkey,Meleagris gallopavo,0,26,KY,USA,,,
Wild Turkey,Meleagris gallopavo,0,29,MD,USA,,,
Wild Turkey,Meleagris gallopavo,0,29,PA,USA,,,
Wild Turkey,Meleagris gallopavo,0,26,MO,USA,,,
Wild Turkey,Meleagris gallopavo,0,26,IL,USA,,,
Wild Turkey,Meleagris gallopavo,0,23,OH,USA,,,
Wild Turkey,Meleagris gallopavo,0,24,OK,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,CT,USA,,,
Wild Turkey,Meleagris gallopavo,0,21,KS,USA,,,
Wild Turkey,Meleagris gallopavo,0,28,MA,USA,,,
Wild Turkey,Meleagris gallopavo,0,9,CA,USA,,,
Wild Turkey,Meleagris gallopavo,0,30,VT,USA,,,
